latitude,longitude,time
-27.92768,151.76682,2023-10-02 0241
-27.92799,151.76088,2023-10-02 0241
-27.86148,152.2746,2023-10-02 0241
-27.92945,151.76448,2023-10-02 0241
-27.85965,152.28017,2023-10-02 0241
-27.86022,152.27078,2023-10-02 0241
-27.77848,152.88333,2023-10-02 0241
-26.99035,150.29297,2023-10-02 0241
-29.16133,153.42184,2023-10-02 0243
-29.16101,153.42696,2023-10-02 0243
-29.16198,153.41171,2023-10-02 0243
-29.15492,153.42661,2023-10-02 0243
-29.15556,153.41641,2023-10-02 0243
-29.14818,153.43663,2023-10-02 0243
-29.1485,153.43141,2023-10-02 0243
-29.14883,153.42627,2023-10-02 0243
-29.14178,153.44122,2023-10-02 0243
-29.1421,153.4362,2023-10-02 0243
-29.1354,153.44582,2023-10-02 0243
-29.13571,153.44072,2023-10-02 0243
-28.99835,152.46689,2023-10-02 0243
-28.99862,152.4617,2023-10-02 0243
-28.99883,152.4574,2023-10-02 0243
-28.99929,152.44846,2023-10-02 0243
-28.98546,153.28065,2023-10-02 0243
-28.9972,152.46582,2023-10-02 0243
-28.99748,152.46083,2023-10-02 0243
-28.99771,152.45671,2023-10-02 0243
-28.99822,152.44768,2023-10-02 0243
-28.99211,152.44188,2023-10-02 0243
-28.98484,152.45686,2023-10-02 0243
-29.85729,152.34213,2023-10-02 0243
-29.85776,152.33202,2023-10-02 0243
-29.85058,152.34613,2023-10-02 0243
-29.85085,152.34055,2023-10-02 0243
-29.85745,152.34459,2023-10-02 0243
-29.8579,152.33614,2023-10-02 0243
-29.85104,152.3425,2023-10-02 0243
-29.84409,152.35091,2023-10-02 0243
-29.84496,152.33429,2023-10-02 0243
-29.18707,153.41022,2023-10-02 0243
-29.18735,153.40529,2023-10-02 0243
-29.18068,153.41486,2023-10-02 0243
-29.18097,153.40985,2023-10-02 0243
-29.1682,153.41913,2023-10-02 0243
-29.16791,153.42418,2023-10-02 0243
-29.16879,153.40897,2023-10-02 0243
-29.16182,153.42377,2023-10-02 0243
-29.16212,153.4187,2023-10-02 0243
-29.1627,153.40843,2023-10-02 0243
-29.15544,153.42853,2023-10-02 0243
-29.15631,153.41322,2023-10-02 0243
-29.18634,153.4133,2023-10-02 0243
-29.18024,153.41296,2023-10-02 0243
-29.16742,153.42223,2023-10-02 0243
-29.16774,153.41721,2023-10-02 0243
-29.16839,153.40701,2023-10-02 0243
-28.99802,152.46497,2023-10-02 0421
-28.99943,152.45941,2023-10-02 0421
-28.99127,152.44347,2023-10-02 0421
-28.9815,152.45784,2023-10-02 0421
-28.98301,152.45192,2023-10-02 0421
-28.99916,152.45964,2023-10-02 0421
-28.98125,152.45805,2023-10-02 0421
-28.98273,152.45207,2023-10-02 0421
-29.50966,150.0999,2023-10-02 0421
-28.62644,152.6259,2023-10-02 0421
-28.62854,152.6236,2023-10-02 0421
-27.77452,152.88983,2023-10-02 0421
-27.77595,152.88432,2023-10-02 0421
-27.77874,152.8735,2023-10-02 0421
-27.77352,152.89072,2023-10-02 0421
-27.77487,152.88535,2023-10-02 0421
-27.77762,152.8744,2023-10-02 0421
-27.86822,152.28642,2023-10-02 0421
-27.86292,152.28287,2023-10-02 0421
-27.85594,152.28604,2023-10-02 0421
-27.85711,152.28139,2023-10-02 0421
-27.8073,152.2128,2023-10-02 0421
-27.80548,152.2202,2023-10-02 0421
-27.80641,152.21643,2023-10-02 0421
-27.73522,152.21013,2023-10-02 0421
-27.21589,152.59235,2023-10-02 0421
-27.2156,152.58841,2023-10-02 0421
-27.22029,151.29462,2023-10-02 0421
-27.22129,151.29047,2023-10-02 0421
-27.21576,151.28885,2023-10-02 0421
-27.21677,151.2847,2023-10-02 0421
-26.94552,151.47153,2023-10-02 0421
-26.94657,151.46722,2023-10-02 0421
-26.94762,151.46294,2023-10-02 0421
-26.94472,151.46791,2023-10-02 0421
-29.1815,153.41649,2023-10-02 0421
-29.18284,153.41135,2023-10-02 0421
-29.18422,153.4061,2023-10-02 0421
-29.17426,153.4196,2023-10-02 0421
-29.17562,153.4144,2023-10-02 0421
-29.18872,153.40918,2023-10-02 0421
-29.18151,153.41231,2023-10-02 0421
-29.18284,153.40712,2023-10-02 0421
-29.17431,153.41536,2023-10-02 0421
-29.17563,153.41023,2023-10-02 0421
-29.16843,153.41328,2023-10-02 0421
-29.16972,153.40826,2023-10-02 0421
-29.15986,153.42165,2023-10-02 0421
-29.16118,153.41652,2023-10-02 0421
-29.15007,153.43477,2023-10-02 0421
-29.15136,153.42973,2023-10-02 0421
-29.15266,153.42468,2023-10-02 0421
-29.15397,153.41962,2023-10-02 0421
-29.14017,153.44823,2023-10-02 0421
